x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;Value of function
0.050352649669867744;890.6599832021574;30231.949376855253;2.7675689039352657E10;52212.95277376645;18.436159070473;65.77655759909136;1.0;0.0;3.3991822391807904;0.0;6.461048069311982E13;0.2543901650392448;6.43737479077339E20;
0.043318242661247834;978.4724178868289;35001.38333825205;3.3971667076822124E10;43780.83007112634;19.65517413867091;80.84360698967629;1.0;0.0;0.6084934144829837;0.0;7.729960931174614E13;-4.3920724365577755;941.3392636456912;
0.047866898359568755;787.3464514803572;31796.649521705152;2.5925210208786186E10;46443.61244101753;33.86027905009534;73.1587492919588;1.0;0.0;1.6256887233230892;0.0;5.814120356238124E13;-1.7658111967292562;921.3197162257433;
0.047866898359568755;787.3464514803572;31796.649521705152;2.5925210208786186E10;46443.61244101753;33.86027905009534;73.1587492919588;1.0;0.0;1.6256887233230892;0.0;5.814120356238124E13;-1.7658111967292562;921.3197162257433;
0.047866898359568755;787.3464514803572;31796.649521705152;2.5925210208786186E10;46443.61244101753;33.86027905009534;73.1587492919588;1.0;0.0;1.6256887233230892;0.0;5.814120356238124E13;-1.7658111967292562;921.3197162257433;
0.047602760974075724;727.8045205262458;31061.167028417054;2.420238100552144E10;45458.24363188698;41.340896147373115;73.88310651725664;1.0;0.0;1.2339082110076118;0.0;5.169995081603137E13;-2.0802985265068594;921.1268108217758;
0.04783738662427032;714.4855060532799;30971.051138620107;2.373702722903808E10;45764.266269640866;42.36696542613149;73.34775765939531;1.0;0.0;1.2733014128253737;0.0;5.0958768179840836E13;-1.9089694677419797;921.1011059018907;
0.04845659836051855;658.0520469481398;30264.227455423777;2.1684130368939888E10;45472.41373830936;47.85172086043644;72.72008631751851;1.0;0.0;1.2466145242149063;0.0;4.511374011986337E13;-1.6599408452420028;920.9757915924679;
0.04629817899671774;610.7212461063186;29658.264970424338;2.083029662628362E10;43424.02850395928;49.665356043954226;72.82640727989359;1.0;0.0;1.5406039892510095;0.0;4.564388773732256E13;-1.5916983959328432;920.8774654990493;
0.0451202474991028;544.371733788355;28699.588151138905;1.9005899359661995E10;41955.553153286586;53.7381454878334;72.18113050208366;1.0;0.0;1.8265052929794996;0.0;4.282602391713373E13;-1.296251996639569;920.7839559710964;
